,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
51,0.024795229,0.5921438,0.6608943,0.65970325,0.10742114,0.6583966
52,0.02756857,0.5924416,0.6620063,0.65397465,0.117772296,0.65794784
53,0.029343605,0.5928539,0.6607939,0.65507174,0.12425379,0.6579457
54,0.03122938,0.5916628,0.6637219,0.60712373,0.12940606,0.6571899
55,0.03505692,0.5934035,0.66290903,0.64095736,0.14363459,0.6570509
56,0.036887355,0.59333485,0.6631438,0.6269056,0.14902559,0.6567489
57,0.040992044,0.5940907,0.6652204,0.6299399,0.16242805,0.6560823
58,0.044597857,0.59525883,0.6641145,0.6407598,0.17416522,0.6560325
59,0.046594527,0.59484655,0.663599,0.62642205,0.17896864,0.65580684
60,0.05142043,0.5948923,0.6650852,0.6115074,0.19206955,0.6553223
61,0.056579225,0.59695375,0.66575086,0.6340692,0.20813712,0.6548397
62,0.05946374,0.5963353,0.6646447,0.6149965,0.21408811,0.65478057
63,0.06201501,0.59718275,0.6644837,0.6232283,0.22133842,0.6545406
64,0.06966995,0.5994045,0.6646786,0.6355635,0.24193613,0.65437466
65,0.07105698,0.5992671,0.6656009,0.6298223,0.24448487,0.6538541
66,0.07421835,0.5993129,0.66577256,0.6250841,0.25124827,0.6535257
67,0.08015362,0.6003665,0.6672918,0.6248787,0.2645731,0.65309423
68,0.083925165,0.6007558,0.6675399,0.622538,0.27228323,0.6526062
69,0.08930633,0.60226756,0.66615975,0.63030833,0.28433052,0.65265626
70,0.095629625,0.60391665,0.66829807,0.6359455,0.29822856,0.65210897
71,0.09357746,0.60281724,0.668448,0.627483,0.2926643,0.65164757
72,0.10322906,0.6046496,0.6666419,0.62963116,0.31139907,0.651711
73,0.10367266,0.60318375,0.6677411,0.6159773,0.30950704,0.65129775
74,0.108942494,0.6049473,0.6681245,0.6237174,0.32027715,0.65096164
75,0.11410048,0.60625285,0.6689238,0.62773454,0.33007914,0.6506331
76,0.12114594,0.60826844,0.6693966,0.63389724,0.34290895,0.65040624
77,0.12247696,0.60659647,0.6680258,0.61979085,0.34173194,0.6503785
78,0.12896709,0.6082913,0.66852725,0.62430304,0.35248104,0.6499275
79,0.12924418,0.60732937,0.6698043,0.61670625,0.35117897,0.649539
80,0.13384824,0.6064132,0.66971445,0.6065724,0.3549596,0.6492502
81,0.14133641,0.60826844,0.6694325,0.61091197,0.36674207,0.6489932
